True Values,Predictions
0.07437941431999207,0.07460267096757889
0.07529139518737793,0.07646223902702332
0.07762376964092255,0.08093801140785217
0.07645024359226227,0.07721632719039917
0.07569979876279831,0.07918019592761993
0.07531257718801498,0.0760115534067154
0.07261385023593903,0.07867651432752609
0.0689900666475296,0.08066202700138092
0.06901314854621887,0.08237297087907791
0.07418675720691681,0.07821279764175415
0.07786107063293457,0.08476629108190536
0.0777745321393013,0.08388243615627289
0.07794211059808731,0.07854138314723969
0.07954368740320206,0.07794071733951569
0.07980698347091675,0.07858011871576309
0.07921227067708969,0.07986986637115479
0.08143715560436249,0.07898041605949402
0.08329866081476212,0.080764040350914
0.08334560692310333,0.07892905175685883
0.0827304795384407,0.0752430111169815
0.08196336776018143,0.07862668484449387
0.08216878771781921,0.07508698105812073
0.08328520506620407,0.0794437974691391
0.08568340539932251,0.08189371228218079
0.08641557395458221,0.08006877452135086
0.0867164134979248,0.08150884509086609
0.08764514327049255,0.08536043018102646
0.0865778848528862,0.08105461299419403
0.0860145166516304,0.08319257199764252
0.08808717876672745,0.08109550178050995
0.08863893151283264,0.08242705464363098
0.08539357781410217,0.08478396385908127
0.08299446105957031,0.08788461983203888
0.08200816810131073,0.08204557001590729
0.08226955682039261,0.08869895339012146
0.08310386538505554,0.086006298661232
0.083896204829216,0.08224712312221527
0.08392013609409332,0.08227763324975967
0.08032937347888947,0.08314679563045502
0.07722370326519012,0.08398813009262085
0.07816359400749207,0.08199191093444824
0.0787878930568695,0.08670996874570847
0.07901984453201294,0.08464491367340088
0.07824814319610596,0.08069988340139389
0.07687967270612717,0.08400927484035492
0.07968580722808838,0.0806230902671814
0.08194058388471603,0.08221814036369324
0.08070307224988937,0.08696436136960983
0.07834042608737946,0.07139133661985397
0.07726016640663147,0.07617709040641785
0.07523207366466522,0.08896808326244354
0.07298249751329422,0.08469165861606598
0.07392490655183792,0.077642060816288
0.0745813176035881,0.07755867391824722
0.07267562299966812,0.07577431201934814
0.07190422713756561,0.07628152519464493
0.07400426268577576,0.07983475923538208
0.07460234314203262,0.07181218266487122
0.074716717004776,0.08525129407644272
0.07694855332374573,0.07414136826992035
0.07762843370437622,0.09288235008716583
0.07881304621696472,0.08435682952404022
0.08049489557743073,0.08435036242008209
0.07950209826231003,0.07604086399078369
0.07765030115842819,0.07311747968196869
0.07772330939769745,0.08416282385587692
0.07836465537548065,0.07940591126680374
0.07779662311077118,0.08289924263954163
0.07802781462669373,0.08198413252830505
0.07831259071826935,0.07155679166316986
0.07642455399036407,0.07341976463794708
0.07573489099740982,0.07685617357492447
0.07788844406604767,0.07425695657730103
0.08033166825771332,0.07780720293521881
0.08135978132486343,0.08931436389684677
0.08113769441843033,0.08263425529003143
0.08038228005170822,0.0755552276968956
0.07998381555080414,0.0787179097533226
0.0806623175740242,0.07376553863286972
0.08311831206083298,0.07596763968467712
0.08537691086530685,0.08229301869869232
0.0859234631061554,0.0703643262386322
0.08492202311754227,0.08659296482801437
0.08443327248096466,0.07170413434505463
0.08468127995729446,0.08867610991001129
0.08288773894309998,0.08183838427066803
0.08290080726146698,0.08351856470108032
0.08393733203411102,0.07706518471240997
0.08468777686357498,0.07190610468387604
0.08484029769897461,0.08490610867738724
0.08502974361181259,0.07812214642763138
0.08645930886268616,0.08491469919681549
0.08674951642751694,0.07977711409330368
0.08688705414533615,0.06967614591121674
0.08747579902410507,0.07060319185256958
0.08763650059700012,0.07603777945041656
0.09446542710065842,0.08980793505907059
0.09674152731895447,0.09176333248615265
0.09874164313077927,0.0956561267375946
0.09962060302495956,0.09020453691482544
0.09982702136039734,0.09388493001461029
0.09930294752120972,0.09112132340669632
0.10038993507623672,0.09090515226125717
0.1016424298286438,0.0930033028125763
0.09992296993732452,0.0972311794757843
0.09818622469902039,0.09237582981586456
0.09807911515235901,0.09821772575378418
0.09846390038728714,0.09457893669605255
0.09910203516483307,0.09121549129486084
0.10024145990610123,0.09339553117752075
0.10161185264587402,0.09401888400316238
0.1020243838429451,0.09410940855741501
0.10400599241256714,0.0904761329293251
0.10533440858125687,0.09695655107498169
0.10558616369962692,0.09554630517959595
0.10584793239831924,0.09057324379682541
0.10405118018388748,0.09457242488861084
0.10382281988859177,0.0896802544593811
0.10479244589805603,0.09234923869371414
0.1061585545539856,0.09698782861232758
0.10848213732242584,0.09343741089105606
0.10794942080974579,0.09677644819021225
0.1064181849360466,0.09762819856405258
0.10498327016830444,0.0963643342256546
0.10457830876111984,0.09641033411026001
0.10338941961526871,0.0956902951002121
0.10058724880218506,0.09588728845119476
0.10119664669036865,0.09723808616399765
0.10241886973381042,0.10043215751647949
0.10127530992031097,0.09468141198158264
0.10086584091186523,0.10069367289543152
0.10160214453935623,0.09750951826572418
0.10186322033405304,0.09707976877689362
0.10320746153593063,0.09643682092428207
0.10481224954128265,0.0979803204536438
0.10522232949733734,0.09700696915388107
0.10539901256561279,0.09384699910879135
0.1043069064617157,0.10033248364925385
0.10412441939115524,0.09807543456554413
0.10465750843286514,0.09590732306241989
0.10482287406921387,0.09704756736755371
0.10609922558069229,0.09416531026363373
0.10690930485725403,0.09480538964271545
0.10678040981292725,0.09951527416706085
0.10800331830978394,0.09538593888282776
0.10921132564544678,0.09898144006729126
0.11030465364456177,0.1025136411190033
0.11184903979301453,0.09996680915355682
0.11220782995223999,0.10083357989788055
0.11386704444885254,0.09789173305034637
0.11560952663421631,0.10014013200998306
0.11603222042322159,0.10052188485860825
0.11550577729940414,0.10189371556043625
0.1142188012599945,0.0990203469991684
0.11437934637069702,0.1042960062623024
0.11567580699920654,0.10223875939846039
0.11550027132034302,0.10074319690465927
0.11445755511522293,0.1018362045288086
0.11487230658531189,0.10088998079299927
0.11594238877296448,0.09959181398153305
0.11604728549718857,0.09856011718511581
0.11576440930366516,0.10213533043861389
0.11559423059225082,0.10172928869724274
0.11551059782505035,0.09820173680782318
0.1162673830986023,0.10159957408905029
0.11741331219673157,0.09737718105316162
0.1192532628774643,0.09994617104530334
0.12065888941287994,0.10221023857593536
0.12174128741025925,0.10223782807588577
0.12150673568248749,0.1050739660859108
0.11849509924650192,0.1038743108510971
0.11736476421356201,0.10400071740150452
0.11369013786315918,0.10583676397800446
0.11007048189640045,0.10343489050865173
0.11203084141016006,0.10640823096036911
0.11140180379152298,0.10798236727714539
0.10766739398241043,0.10799600183963776
0.10867815464735031,0.10646988451480865
0.11213122308254242,0.10818661749362946
0.11239444464445114,0.11017322540283203
0.11345161497592926,0.10339047014713287
0.1152532622218132,0.10424035787582397
0.11486396938562393,0.10493374615907669
0.11340826749801636,0.10632380098104477
0.11431030929088593,0.10581739991903305
0.11562550067901611,0.10764142870903015
0.11634620279073715,0.10584275424480438
0.11655116826295853,0.10211485624313354
0.11578428745269775,0.1055147647857666
0.11434050649404526,0.10560591518878937
0.11160990595817566,0.1070515513420105
0.11046489328145981,0.10994650423526764
0.1209351122379303,0.10112583637237549
0.12053634226322174,0.10747818648815155
0.11927849054336548,0.1174730584025383
0.11704030632972717,0.11129505932331085
0.11620928347110748,0.1068224161863327
0.1187143549323082,0.10662157833576202
0.12111546099185944,0.10568251460790634
0.1207452043890953,0.10689672827720642
0.1210363358259201,0.1091669425368309
0.12061263620853424,0.10246475040912628
0.11901687830686569,0.1154228076338768
0.11946327239274979,0.10830410569906235
0.11786872893571854,0.11663910746574402
0.11480946093797684,0.11051645129919052
0.11326415091753006,0.11237557232379913
0.11173161119222641,0.10920251160860062
0.11157993227243423,0.1057298555970192
0.11213787645101547,0.11086887866258621
0.11108820140361786,0.10514064133167267
0.11015947163105011,0.11189612746238708
0.10914985835552216,0.10705669969320297
0.10979701578617096,0.10055436193943024
0.11119561642408371,0.10442017763853073
0.11133667081594467,0.10823702067136765
0.11282922327518463,0.09062104672193527
0.11474020034074783,0.09684983640909195
0.11533353477716446,0.10942444205284119
0.11525708436965942,0.10663498938083649
0.11555960029363632,0.09610839933156967
0.11668809503316879,0.0982382595539093
0.11547252535820007,0.09524393081665039
0.11193367093801498,0.09532570838928223
0.10992958396673203,0.0976768434047699
0.10776295512914658,0.08898238837718964
0.10721778124570847,0.10307417064905167
0.1054038256406784,0.09024364501237869
0.10266183316707611,0.11628232896327972
0.10254516452550888,0.10452789068222046
0.10327038168907166,0.10551270097494125
0.10330960154533386,0.0941176488995552
0.1023227721452713,0.09122761338949203
0.10208538919687271,0.10347497463226318
0.10346976667642593,0.0980348140001297
0.10501943528652191,0.10578903555870056
0.10373734682798386,0.10090605914592743
0.10266680270433426,0.09040659666061401
0.10229234397411346,0.09148815274238586
0.10016179829835892,0.09456638246774673
0.09930218756198883,0.08912767469882965
0.09994758665561676,0.09613656252622604
0.1006958857178688,0.11200931668281555
0.10139266401529312,0.10450756549835205
0.10132454335689545,0.09546106308698654
0.10132875293493271,0.09677943587303162
0.10194969177246094,0.09217621386051178
0.10262849926948547,0.09299081563949585
0.1043587401509285,0.09707781672477722
0.10489343851804733,0.0876096785068512
0.10558991134166718,0.1040409654378891
0.10725432634353638,0.08876421302556992
0.10754384845495224,0.11488138139247894
0.10850002616643906,0.10428538918495178
0.10906476527452469,0.1048462986946106
0.1070379689335823,0.09421462565660477
0.10564763098955154,0.08920843154191971
0.10653003305196762,0.10302884876728058
0.10597163438796997,0.09758515655994415
0.10421936959028244,0.10577595233917236
0.10297046601772308,0.10019528120756149
0.10439077019691467,0.08683036267757416
0.10634823143482208,0.08927158266305923
0.10778658092021942,0.09353408962488174
0.10940703749656677,0.09052564203739166
0.11014372110366821,0.09507033973932266
0.110588438808918,0.10081562399864197
0.11025641113519669,0.09925328195095062
0.11073239892721176,0.09451913088560104
0.10882838070392609,0.09485586732625961
0.10628324747085571,0.0938686802983284
0.10529021918773651,0.09492969512939453
0.10466989874839783,0.09718500077724457
0.10313116759061813,0.09043176472187042
0.10091575980186462,0.09929119050502777
0.10079099237918854,0.09185398370027542
0.0998208299279213,0.10392613708972931
0.09955806285142899,0.09903379529714584
0.10048992931842804,0.09942325204610825
0.10070972889661789,0.0941462591290474
0.09979552030563354,0.09075310081243515
0.09814287722110748,0.09995032846927643
0.09766123443841934,0.09601002186536789
0.09632899612188339,0.09878078103065491
0.09575920552015305,0.09676805138587952
0.09723830968141556,0.09060299396514893
0.09883009642362595,0.09117511659860611
0.09893514215946198,0.09543116390705109
0.10866286605596542,0.09781961143016815
0.10694538801908493,0.10007517039775848
0.10748322308063507,0.10197250545024872
0.10875988006591797,0.09739823639392853
0.10909733921289444,0.1030239686369896
0.10910245776176453,0.09814266115427017
0.11123697459697723,0.10147501528263092
0.11424914747476578,0.10182063281536102
0.11528139561414719,0.10484085977077484
0.1146697849035263,0.10128659009933472
0.11440970003604889,0.10559479892253876
0.11495984345674515,0.10493125021457672
0.11612243205308914,0.09705547988414764
0.1160154789686203,0.10176369547843933
0.11385168135166168,0.1006547138094902
0.11348441243171692,0.10300110280513763
0.11356215924024582,0.09991361945867538
0.11359457671642303,0.10243304073810577
0.11451902240514755,0.10459482669830322
0.11480128020048141,0.09681177884340286
0.11509622633457184,0.10170555859804153
0.11557045578956604,0.09806545078754425
0.11429555714130402,0.1019570529460907
0.11384724825620651,0.10581223666667938
0.11473430693149567,0.09646008908748627
0.11492116004228592,0.1011735200881958
0.11659543961286545,0.10710351169109344
0.11820954829454422,0.10337182879447937
0.11845136433839798,0.10156995803117752
0.11779388785362244,0.09996863454580307
0.1162663921713829,0.10108045488595963
0.11398929357528687,0.10222531110048294
0.11287295073270798,0.1031121015548706
0.11323999613523483,0.09924465417861938
0.11304076761007309,0.1070605218410492
0.11175791174173355,0.10338214039802551
0.11085563898086548,0.10629026591777802
0.11183421313762665,0.10371096432209015
0.11219154298305511,0.10457448661327362
0.11134400963783264,0.10238166153430939
0.11088400334119797,0.10016312450170517
0.1114114373922348,0.10436481237411499
0.11226829886436462,0.10121897608041763
0.11374296993017197,0.10239291191101074
0.11341223865747452,0.10188187658786774
0.11157779395580292,0.09720881283283234
0.11009624600410461,0.10048460960388184
0.10993455350399017,0.10335777699947357
0.11061771959066391,0.09174439311027527
0.11005198210477829,0.09808441251516342
0.1095697283744812,0.1104474812746048
0.11040166765451431,0.1058400496840477
0.11083713918924332,0.09694360196590424
0.11065969616174698,0.09829888492822647
0.11170218139886856,0.09553274512290955
0.11350535601377487,0.09601203352212906
0.11405779421329498,0.09879361093044281
0.11469952762126923,0.09104421734809875
0.1150742918252945,0.10511157661676407
0.11434570699930191,0.09292766451835632
0.11517191678285599,0.11374691128730774
0.11630461364984512,0.10429373383522034
0.11582297086715698,0.10524769872426987
0.11562290042638779,0.09655195474624634
0.11660430580377579,0.09303582459688187
0.11780849099159241,0.10405828058719635
0.11803776770830154,0.09823863208293915
0.11889737844467163,0.10562285780906677
0.11919783800840378,0.1011001467704773
0.11874447762966156,0.09088844060897827
0.11879035085439682,0.09268192201852798
0.11936694383621216,0.09646196663379669
0.12131805717945099,0.10651281476020813
0.12133357673883438,0.10821126401424408
0.12086623162031174,0.11071443557739258
0.12041638791561127,0.10659106820821762
0.11938544362783432,0.11059541255235672
0.1203051507472992,0.10759993642568588
0.12099627405405045,0.10862135142087936
0.12105651199817657,0.11017844825983047
0.11954767256975174,0.1125091165304184
0.11808524280786514,0.10981102287769318
0.11822246760129929,0.11342328786849976
0.11896733194589615,0.11289504170417786
0.11946312338113785,0.10676073282957077
0.1176510751247406,0.10902233421802521
0.11679375171661377,0.10937683284282684
0.1174524575471878,0.11065416038036346
0.11789021641016006,0.10906768590211868
0.11825404316186905,0.11197486519813538
0.11843094974756241,0.11158962547779083
0.11961495131254196,0.10640393197536469
0.12044055014848709,0.11076615750789642
0.12090039998292923,0.10714197158813477
0.12081630527973175,0.11066913604736328
0.12071141600608826,0.11353841423988342
0.12704700231552124,0.11099572479724884
0.12735287845134735,0.1145363375544548
0.12803351879119873,0.11630917340517044
0.1277550905942917,0.11385113000869751
0.12753742933273315,0.1156931072473526
0.12788039445877075,0.11290811747312546
0.12794040143489838,0.1132374033331871
0.12709248065948486,0.11501991003751755
0.12648187577724457,0.11677801609039307
0.12681810557842255,0.1148589476943016
0.12728407979011536,0.1175035759806633
0.12772749364376068,0.11649821698665619
0.12782688438892365,0.11408722400665283
0.1272842288017273,0.11572106182575226
0.1272118240594864,0.11520280689001083
0.12744355201721191,0.11475525796413422
0.1274065524339676,0.11337239295244217
0.12847678363323212,0.11731529235839844
0.12968525290489197,0.1169375404715538
0.12943235039710999,0.11279834806919098
0.12881310284137726,0.11616495996713638
0.12861905992031097,0.11262708902359009
0.1276557743549347,0.11479426920413971
0.12540337443351746,0.117598757147789
0.12433313578367233,0.10392755270004272
0.12417022138834,0.11020465195178986
0.12388742715120316,0.12068869173526764
0.1239585280418396,0.11372558027505875
0.12442946434020996,0.10982365906238556
0.12448863685131073,0.10930246859788895
0.12407312542200089,0.10724011808633804
0.123798668384552,0.10836746543645859
0.12380509078502655,0.1117941290140152
0.12120933830738068,0.1053093895316124
0.11872047185897827,0.1176399290561676
0.11844632029533386,0.10862882435321808
0.11751154810190201,0.11936643719673157
0.11808700114488602,0.11465030908584595
0.11921779066324234,0.11570396274328232
0.11915020644664764,0.1111745834350586
0.11758998781442642,0.10673824697732925
0.11550027132034302,0.11487676203250885
0.11505142599344254,0.1096668615937233
0.11472949385643005,0.11485278606414795
0.11540226638317108,0.11147467792034149
0.11637961864471436,0.10353808104991913
0.1157793179154396,0.10654301941394806
0.11647716909646988,0.11107790470123291
0.11759732663631439,0.0972793847322464
0.11693266034126282,0.10252899676561356
0.11587748676538467,0.11461246013641357
0.11587924510240555,0.11106716841459274
0.11529798805713654,0.10297441482543945
0.1129877045750618,0.10396072268486023
0.11187916249036789,0.10051712393760681
0.11227701604366302,0.10141557455062866
0.11181937903165817,0.1038881167769432
0.1115119680762291,0.09702665358781815
0.11291148513555527,0.10829576849937439
0.11366506665945053,0.09709012508392334
0.11278128623962402,0.11990153789520264
0.11344824731349945,0.11033704876899719
0.11477994918823242,0.11101067066192627
0.10881790518760681,0.1001807451248169
0.10169587284326553,0.0975421741604805
0.10003504157066345,0.10924914479255676
0.1008257046341896,0.10507946461439133
0.10119771212339401,0.11042097210884094
0.10211635380983353,0.10705981403589249
0.10341005772352219,0.09665289521217346
0.10305073857307434,0.09911144524812698
0.10317825525999069,0.10138450562953949
0.10257238149642944,0.08947604894638062
0.09997984766960144,0.09484636783599854
0.09735344350337982,0.10796314477920532
0.09883873909711838,0.10325475037097931
0.10078946501016617,0.09667746722698212
0.10050537437200546,0.09611734747886658
0.10176452249288559,0.09340786188840866
0.1030360609292984,0.09448772668838501
0.10390011221170425,0.09693849086761475
0.10464207082986832,0.09000397473573685
0.10357244312763214,0.10214808583259583
0.10156766325235367,0.09161838889122009
0.10130008310079575,0.11204629391431808
0.10116216540336609,0.10325218737125397
0.10143823176622391,0.10336771607398987
0.09984804689884186,0.09346012771129608
0.09510432928800583,0.09117641299962997
0.09369173645973206,0.10083270817995071
0.09424149990081787,0.09789672493934631
0.09422881156206131,0.10208110511302948
0.09410358220338821,0.09932935237884521
0.09317339956760406,0.08830294013023376
0.09288005530834198,0.09282863140106201
0.09385228902101517,0.0939621701836586
0.08206214010715485,0.07070028781890869
0.08361853659152985,0.07812313735485077
0.08386263996362686,0.09532321244478226
0.08353351801633835,0.0890691727399826
0.08518509566783905,0.07778314501047134
0.08621473610401154,0.07940729707479477
0.08522828668355942,0.07539688050746918
0.085051991045475,0.07590153068304062
0.08428740501403809,0.08017301559448242
0.08358940482139587,0.06870013475418091
0.08693062514066696,0.08746505528688431
0.09051129221916199,0.06995406746864319
0.0918348953127861,0.10115611553192139
0.09191019833087921,0.08882832527160645
0.0906490609049797,0.0893939658999443
0.09077833592891693,0.0765676498413086
0.09515585750341415,0.07071985304355621
0.09829356521368027,0.08635951578617096
0.09841298311948776,0.07903674244880676
0.09836260229349136,0.08942258358001709
0.09746047854423523,0.08252649009227753
0.09697157144546509,0.06851185858249664
0.09710130840539932,0.07080376148223877
0.0977543517947197,0.07594075798988342
0.0978655144572258,0.08949124813079834
0.09767530113458633,0.0914636179804802
0.09669496864080429,0.09517275542020798
0.09630674868822098,0.09022186696529388
0.09729235619306564,0.09384646266698837
0.09775947779417038,0.09092168509960175
0.09818615019321442,0.09042439609766006
0.09770458191633224,0.09402521699666977
0.09916044026613235,0.096208356320858
0.1014448031783104,0.0922107994556427
0.10180435329675674,0.09687578678131104
0.10144388675689697,0.09481838345527649
0.10087738186120987,0.09180737286806107
0.09673503041267395,0.09331828355789185
0.09208060801029205,0.09396276623010635
0.09184299409389496,0.09349611401557922
0.09187090396881104,0.09049752354621887
0.09196585416793823,0.09555935859680176
0.09006764739751816,0.09452219307422638
0.08867692202329636,0.09022754430770874
0.09022009372711182,0.09287853538990021
0.09066718071699142,0.08880825340747833
0.09052520990371704,0.09288370609283447
0.09188244491815567,0.09647653996944427
0.09155111014842987,0.07611656188964844
0.09053392708301544,0.08065325766801834
0.0901389792561531,0.09078632295131683
0.09210147708654404,0.08928120136260986
0.09472352266311646,0.08067304641008377
0.09444921463727951,0.08311709761619568
0.0931127741932869,0.07956032454967499
0.09184980392456055,0.08126074820756912
0.09237594157457352,0.08288493007421494
0.0901661142706871,0.07469278573989868
0.08844451606273651,0.08700033277273178
0.08893976360559464,0.07634879648685455
0.08919220417737961,0.09761249274015427
0.09038867056369781,0.08740295469760895
0.09001405537128448,0.08980421721935272
0.09101740270853043,0.07870019972324371
0.0911821499466896,0.07553744316101074
0.09063063561916351,0.08792173862457275
0.09063957631587982,0.0826316550374031
0.08991917967796326,0.08775721490383148
0.09015166759490967,0.08446958661079407
0.09098941832780838,0.07580049335956573
0.09135967493057251,0.07768998295068741
0.09236057102680206,0.08049347996711731
0.09320849180221558,0.08172053098678589
0.09266859292984009,0.08362337201833725
0.09265881031751633,0.09203843027353287
0.09160233289003372,0.08836622536182404
0.09106709808111191,0.08591126650571823
0.09148964285850525,0.08530483394861221
0.09080081433057785,0.08417621999979019
0.09040854126214981,0.08640574663877487
0.08897248655557632,0.0871930792927742
0.08621412515640259,0.08268857002258301
0.08451790362596512,0.09068692475557327
0.0841585099697113,0.08358331024646759
0.08413580060005188,0.09316162019968033
0.08461759984493256,0.08984553813934326
0.08502821624279022,0.09005150198936462
0.08243782073259354,0.08333383500576019
0.07944170385599136,0.0818309634923935
0.07813568413257599,0.09026828408241272
0.07784295827150345,0.08776083588600159
0.07820097357034683,0.08740415424108505
0.07644206285476685,0.08875304460525513
0.07538696378469467,0.08151200413703918
0.07625934481620789,0.08510217815637589
0.07564139366149902,0.08655031025409698
0.07693348824977875,0.07342696189880371
0.07651140540838242,0.07766597718000412
0.07697851955890656,0.08776013553142548
0.07678739726543427,0.07997611165046692
0.07635330408811569,0.0762525349855423
0.07625667005777359,0.07791587710380554
0.07653510570526123,0.07393471151590347
0.07745856046676636,0.07682212442159653
0.07795136421918869,0.08062412589788437
0.07750389724969864,0.07177277654409409
0.07669993489980698,0.08619760721921921
0.07519850879907608,0.07504376769065857
0.0739372968673706,0.08483419567346573
0.07344020903110504,0.0813082754611969
0.07260406017303467,0.08265484124422073
0.07195988297462463,0.0782131552696228
0.0722656100988388,0.07239450514316559
0.07169581949710846,0.0825282484292984
0.07097779214382172,0.07742025703191757
0.07106953859329224,0.08208166062831879
0.07183068245649338,0.07834603637456894
0.07300038635730743,0.06965744495391846
0.07233556360006332,0.07282844185829163
0.06989998370409012,0.07737848907709122
0.06891369074583054,0.06462296098470688
0.06868884712457657,0.07015614211559296
0.06845605373382568,0.08974609524011612
0.06800445169210434,0.0805668830871582
0.06791508197784424,0.07167781889438629
0.06912033259868622,0.0724598690867424
0.06914609670639038,0.0677429586648941
0.06905894726514816,0.07054106891155243
0.06932446360588074,0.07271699607372284
0.06817196309566498,0.06511946767568588
0.06868495047092438,0.0813012570142746
0.06961841881275177,0.06608115136623383
0.06843197345733643,0.09225316345691681
0.06681816279888153,0.08158174902200699
0.06506001204252243,0.08151732385158539
0.06425643712282181,0.06944412738084793
0.06502094864845276,0.06611861288547516
0.06551375240087509,0.07912056893110275
0.06534739583730698,0.07241658866405487
0.06710829585790634,0.08070439100265503
0.07285092025995255,0.07654225826263428
0.07655880600214005,0.06228278949856758
0.07629106938838959,0.06716175377368927
0.07735955715179443,0.06938645243644714
0.07773913443088531,0.07274973392486572
0.0767541378736496,0.07532873749732971
0.07625483721494675,0.07961531728506088
0.07622142881155014,0.07791411131620407
0.07751933485269547,0.07625861465930939
0.07832635194063187,0.07585026323795319
0.07813370227813721,0.07328712940216064
0.07830899953842163,0.07625535875558853
0.07754579186439514,0.07883250713348389
0.07682516425848007,0.0734887644648552
0.07792192697525024,0.07989026606082916
0.0783165693283081,0.07405190169811249
0.07983802258968353,0.08110073208808899
0.08208752423524857,0.07832614332437515
0.08215533196926117,0.07854536175727844
0.08078494668006897,0.07416968047618866
0.07905684411525726,0.07165065407752991
0.07834745943546295,0.08077447861433029
0.07904178649187088,0.07930122315883636
0.07996080815792084,0.07639329880475998
0.07976218312978745,0.07868126034736633
0.08044259995222092,0.07214842736721039
0.08217796683311462,0.07387357950210571
0.0821550264954567,0.07667490094900131
0.08114510774612427,0.07439132779836655
0.08165740966796875,0.0779157280921936
0.08275027573108673,0.08270001411437988
0.08180327713489532,0.08018656075000763
0.08086812496185303,0.07771605253219604
0.081114761531353,0.07805601507425308
0.0804203525185585,0.07644703984260559
0.07920676469802856,0.0789753720164299
0.07960209250450134,0.08044730871915817
0.08069267123937607,0.07562359422445297
0.08125802874565125,0.083295077085495
0.08180664479732513,0.07787676155567169
0.08138272166252136,0.0829295814037323
0.0810842514038086,0.08024084568023682
0.08142904937267303,0.08153688907623291
0.08385293185710907,0.07749055325984955
0.08657482266426086,0.0747179239988327
0.08665035665035248,0.08247262239456177
0.08726189285516739,0.07965994626283646
0.08790010213851929,0.07895754277706146
0.08818305283784866,0.07996810227632523
0.08851569145917892,0.07463961839675903
0.0879494920372963,0.07646697759628296
0.08801478147506714,0.07908903807401657
0.0829867422580719,0.07642710208892822
0.08145924657583237,0.08018321543931961
0.0801534652709961,0.09439177066087723
0.07987510412931442,0.08702915906906128
0.08006975054740906,0.08225076645612717
0.07991547137498856,0.08135374635457993
0.07968290150165558,0.07974432408809662
0.08045452833175659,0.07973939925432205
0.08108853548765182,0.08308727294206619
0.08106361329555511,0.07651977986097336
0.08125282824039459,0.08960030972957611
0.07991486042737961,0.07731664925813675
0.07883697003126144,0.09436380118131638
0.0808856338262558,0.08873571455478668
0.08275111764669418,0.08771243691444397
0.08334758877754211,0.07936714589595795
0.08351417630910873,0.076986163854599
0.08337664604187012,0.08710120618343353
0.08322534710168839,0.08543220162391663
0.08317168056964874,0.08655647188425064
0.08364514261484146,0.0873497948050499
0.08395270258188248,0.07501210272312164
0.08564135432243347,0.0786011815071106
0.08756043016910553,0.0801175981760025
0.0869484394788742,0.0842241421341896
0.08684194833040237,0.08450501412153244
0.0871933177113533,0.08872193843126297
0.08795713633298874,0.08409514278173447
0.08758527785539627,0.08608154952526093
0.08704438805580139,0.08521613478660583
0.08772090077400208,0.0846773311495781
0.08752939105033875,0.08618678897619247
0.08719515055418015,0.08987043052911758
0.08638713508844376,0.0846003070473671
0.08514228463172913,0.09145477414131165
0.08583424240350723,0.08615882694721222
0.08688781410455704,0.08515256643295288
0.0877869576215744,0.08624154329299927
0.0884322077035904,0.08627724647521973
0.08806462585926056,0.08540298044681549
0.08737847954034805,0.0830426812171936
0.08736135065555573,0.08977752923965454
0.08755676448345184,0.08950110524892807
0.08765255659818649,0.08463846147060394
0.0859651267528534,0.08886401355266571
0.08357969671487808,0.0827406495809555
0.08268139511346817,0.08575208485126495
0.08191971480846405,0.08799533545970917
0.08181466907262802,0.07051082700490952
0.08126062899827957,0.07585520297288895
0.08153194934129715,0.0909314826130867
0.08194540441036224,0.08402039110660553
0.081723153591156,0.07426724582910538
0.08151520788669586,0.0780806690454483
0.08111689984798431,0.07290608435869217
0.08132048696279526,0.07357862591743469
0.0815814957022667,0.0788925439119339
0.08120696246623993,0.06692306697368622
0.08044245094060898,0.08676516264677048
0.0807100236415863,0.07075495272874832
0.0819835513830185,0.09310910850763321
0.08240403234958649,0.08207830786705017
0.0816810354590416,0.08467654138803482
0.08164127916097641,0.07545903325080872
0.08201588690280914,0.07009494304656982
0.08244141936302185,0.0831131786108017
0.08307305723428726,0.07585415989160538
0.08301808685064316,0.08545245975255966
0.08304790407419205,0.07897211611270905
0.08194050937891006,0.0667889267206192
0.08075666427612305,0.06948377192020416
0.08015140146017075,0.07346098124980927
0.07974467426538467,0.07338383793830872
0.08022838085889816,0.07787082344293594
0.08042661845684052,0.09348370879888535
0.08050299435853958,0.08293929696083069
